hogar_id,survey_wave,income_q,income,d_dispersion,d_wealth_ratio,adj_ratio,pesoEFHU
1449.0,2.0,5.0,16500.0,11.686887175419702,0.70414203,1.0,226.0
1451.0,2.0,4.0,5936.687,11.461642696843066,0.84835112,1.0,300.0
1455.0,2.0,5.0,21000.0,12.59473402514672,0.65237433,1.0,285.0
1457.0,2.0,5.0,13500.0,12.449022745701502,0.72436011,1.0,105.0
1480.0,2.0,4.0,8700.0,11.308370569092329,0.78743958,1.0,359.0
1484.0,2.0,5.0,16500.0,11.19822841866684,0.78494626,1.0,285.0
1507.0,2.0,3.0,3750.0,11.097425172408931,0.76744187,1.0,263.0
1512.0,2.0,5.0,12000.0,11.982935344196433,0.66666669,1.0,105.0
1528.0,2.0,5.0,21000.0,12.013706813470414,0.84615386,1.0,300.0
1552.0,2.0,5.0,21000.0,12.100717685412471,0.5338167,1.0,85.0
1584.0,2.0,5.0,21000.0,12.731505719114685,0.68271226,1.0,308.0
1594.0,2.0,5.0,10623.13,11.811060563684844,0.79279792,1.0,241.0
1596.0,2.0,5.0,15000.0,12.100717685412471,0.78260869,1.0,112.0
1598.0,2.0,4.0,9750.0,12.449022745701502,0.9586466,1.0,352.0
1599.0,2.0,5.0,13500.0,12.6410997921206,0.98722047,1.0,102.0
1604.0,2.0,4.0,5250.0,11.429554725537322,0.69696969,1.0,213.0
1639.0,2.0,5.0,10500.0,11.523013509112763,0.9901973,1.0,263.0
1656.0,2.0,4.0,9000.0,11.042937835596494,0.8389262,1.0,208.0
1658.0,2.0,5.0,13500.0,12.025755079404917,0.87434554,1.0,361.0
1702.0,2.0,5.0,12000.0,11.007821143297871,0.92992473,1.0,263.0
1706.0,2.0,5.0,12000.0,11.251573687764477,0.65811968,1.0,107.0
1722.0,2.0,5.0,12000.0,11.608244735642321,0.91268492,1.0,293.0
1787.0,2.0,5.0,11250.0,12.91657092142417,0.90044248,1.0,308.0
1791.0,2.0,5.0,13050.0,13.07107218827772,0.95959598,1.0,144.0
1807.0,2.0,4.0,8700.0,9.90353755128617,0.45454547,1.0,278.0
1892.0,2.0,3.0,2700.0,10.434145214930487,0.9369995,1.0,240.0
1898.0,2.0,5.0,10500.0,11.686887175419702,0.9596774,1.0,100.0
1912.0,2.0,4.0,9750.0,11.842236406331555,0.98233217,1.0,653.0
1935.0,2.0,5.0,12750.0,10.165890277802454,1.0,1.0,315.0
1957.0,2.0,5.0,12750.0,11.010415172807951,0.94090199,1.0,256.0
2009.0,2.0,5.0,10500.0,11.884495917930655,0.82857144,1.0,81.0
2038.0,2.0,5.0,15000.0,12.506180941677357,0.87096775,1.0,300.0
2040.0,2.0,5.0,16500.0,12.959846800844963,0.96709561,1.0,389.0
2060.0,2.0,4.0,9000.0,12.10625783509458,0.97311831,1.0,110.0
2143.0,2.0,4.0,9750.0,13.080503219178572,0.99895835,1.0,317.0
2144.0,2.0,5.0,13500.0,12.691583538230217,0.91549295,1.0,263.0
2145.0,2.0,5.0,21000.0,12.703929010863385,0.76396698,1.0,37.0
2150.0,2.0,5.0,21000.0,11.571203807011969,0.46902654,1.0,308.0
2174.0,2.0,5.0,16500.0,10.545367754151743,0.92682928,1.0,263.0
2178.0,2.0,4.0,6000.0,12.135564179681523,0.87482005,1.0,370.0
2183.0,2.0,5.0,15000.0,11.451060699493427,1.0,1.0,293.0
2186.0,2.0,5.0,21000.0,11.326607934898927,0.50920248,1.0,278.0
2190.0,2.0,4.0,5400.0,12.278397958261774,0.97727275,1.0,374.0
2206.0,2.0,5.0,12000.0,11.686887175419702,0.86861312,1.0,308.0
2226.0,2.0,4.0,5204.4307,12.296831574998258,0.94651031,1.0,98.0
2242.0,2.0,4.0,9000.0,10.896757843893464,0.98720294,1.0,241.0
2246.0,2.0,5.0,12000.0,12.936036208848487,0.97647059,1.0,105.0
2442.0,2.0,5.0,12000.0,11.744045122410057,0.83443707,1.0,190.0
2466.0,2.0,4.0,9000.0,12.94323910384853,0.96573031,1.0,429.0
2471.0,2.0,4.0,8400.0,12.334909912967877,0.94989562,1.0,293.0
2551.0,2.0,4.0,6750.0,11.440365524765756,0.89590079,1.0,202.0
2719.0,2.0,4.0,7500.0,11.736077016252437,0.95419848,1.0,429.0
2769.0,2.0,5.0,15000.0,12.644330802262578,0.9872483,1.0,429.0
2786.0,2.0,4.0,8250.0,11.736077016252437,0.92592591,1.0,429.0
2908.0,2.0,4.0,7500.0,12.435202244657168,0.91671938,1.0,429.0
2931.0,2.0,5.0,12000.0,12.928781055513184,0.98892885,1.0,177.0
3009.0,2.0,5.0,14250.0,11.050905878263567,0.57230109,1.0,209.0
3034.0,2.0,5.0,21000.0,13.782988399316032,0.93256265,1.0,142.0
3070.0,2.0,4.0,5250.0,11.561725152903833,0.9946987,1.0,286.0
3090.0,2.0,4.0,7500.0,11.225256725762893,0.78947371,1.0,737.0
3150.0,2.0,5.0,18000.0,12.41693185229916,0.98363692,1.0,91.0
3197.0,2.0,5.0,21000.0,13.155800087724673,0.99840593,1.0,91.0
3382.0,2.0,4.0,7500.0,10.239995502805316,0.3888889,1.0,112.0
3391.0,2.0,4.0,4980.1367,12.086557479351487,0.95592821,1.0,70.0
3393.0,2.0,5.0,21000.0,13.171155446333852,0.86776859,1.0,135.0
3411.0,2.0,5.0,21000.0,12.245298166364206,0.97673357,1.0,100.0
3419.0,2.0,5.0,10500.0,11.626263078808801,1.0,1.0,162.0
3425.0,2.0,5.0,19601.316,12.639329104890557,0.95160484,1.0,195.0
3431.0,2.0,3.0,3900.0,11.502780983271004,0.989999,1.0,162.0
3442.0,2.0,4.0,6000.0,11.362114203075018,0.87309647,1.0,219.0
3513.0,2.0,4.0,8400.0,11.461642696843066,0.92233008,1.0,242.0
3521.0,2.0,3.0,2100.0,10.859018228147887,0.63414633,1.0,105.0
3573.0,2.0,4.0,5250.0,10.92194389378599,0.52551472,1.0,117.0
3650.0,2.0,4.0,8250.0,10.434145214930487,0.80901116,1.0,247.0
3672.0,2.0,5.0,18000.0,11.23850177707664,0.98672092,1.0,119.0
4170.0,2.0,4.0,7500.0,11.156264806643742,0.69999999,1.0,190.0
4171.0,2.0,5.0,21000.0,11.652696102959753,0.62162161,1.0,77.0
4184.0,2.0,5.0,21000.0,12.779875885354993,0.92207789,1.0,82.0
4200.0,2.0,4.0,6750.0,11.373674891823535,0.99770641,1.0,141.0
4217.0,2.0,4.0,5100.0,11.552155793461898,0.99047619,1.0,155.0
4357.0,2.0,5.0,11991.041,11.289794413577894,0.88127077,1.0,159.0
4421.0,2.0,4.0,5700.0,11.390769130367211,0.81566823,1.0,315.0
4495.0,2.0,3.0,4680.0,11.93555757329618,0.99486196,1.0,379.0
4521.0,2.0,3.0,2550.0,10.819798284210286,0.97087377,1.0,394.0
4681.0,2.0,5.0,12000.0,11.39640288460621,0.99109876,1.0,219.0
4721.0,2.0,4.0,7800.0,10.757924157061597,0.59931856,1.0,246.0
4824.0,2.0,3.0,4500.0,11.082157933374816,0.84415585,1.0,162.0
4884.0,2.0,3.0,3750.0,9.376407539027102,0.92190868,1.0,699.0
4933.0,2.0,4.0,6000.0,10.896757843893464,0.77457672,1.0,705.0
5089.0,2.0,5.0,13500.0,12.506180941677357,0.89999998,1.0,98.0
5095.0,2.0,4.0,6150.0,11.669937760751914,0.62566847,1.0,332.0
5098.0,2.0,5.0,15000.0,11.264476926102367,0.83870965,1.0,39.0
5106.0,2.0,5.0,13500.0,12.273735966890268,0.98617512,1.0,124.0
5114.0,2.0,4.0,6750.0,10.819798284210286,0.87719297,1.0,268.0
5246.0,2.0,4.0,6750.0,12.577639650232573,0.93158668,1.0,257.0
5284.0,2.0,5.0,21000.0,12.437188334739655,0.95497954,1.0,211.0
5312.0,2.0,3.0,3667.2415,11.761336058980193,0.98100471,1.0,257.0
5517.0,2.0,5.0,12000.0,10.778977123006351,0.65753424,1.0,240.0
5518.0,2.0,4.0,6300.0,11.561725152903833,0.91994476,1.0,348.0
5534.0,2.0,5.0,18000.0,12.310437165348775,0.96943229,1.0,163.0
5550.0,2.0,4.0,6000.0,11.156264806643742,0.80735701,1.0,292.0
5561.0,2.0,4.0,8700.0,11.657034466915164,0.79381442,1.0,222.0
5595.0,2.0,3.0,2700.0,11.191982049658465,0.97610873,1.0,245.0
5786.0,2.0,5.0,21000.0,12.873904582205107,0.84782606,1.0,106.0
6088.0,2.0,3.0,4500.0,10.184937747111391,0.96636653,1.0,97.0
48.0,2.0,4.0,9000.0,10.448743588106625,0.79310346,1.0,256.0
51.0,2.0,4.0,9300.0,11.296024885689746,0.92741936,1.0,300.0
52.0,2.0,5.0,10500.0,11.621307471324164,0.86030966,1.0,204.0
68.0,2.0,5.0,11250.0,10.915106645867503,0.78571427,1.0,102.0
72.0,2.0,4.0,9000.0,12.273735966890268,0.99906629,1.0,300.0
91.0,2.0,5.0,15000.0,11.775297421715827,0.78787881,1.0,285.0
116.0,2.0,4.0,9750.0,10.419330568113901,0.81707317,1.0,315.0
127.0,2.0,3.0,3615.6223,11.561725152903833,0.91254532,1.0,293.0
169.0,2.0,5.0,21000.0,12.598118111678868,0.96426684,1.0,107.0
199.0,2.0,5.0,12000.0,10.799595985047786,0.83050847,1.0,174.0
286.0,2.0,4.0,7500.0,11.6172944892629,0.73784715,1.0,317.0
290.0,2.0,4.0,9000.0,10.819798284210286,0.5,1.0,110.0
302.0,2.0,5.0,21000.0,12.574185427296195,0.89197528,1.0,85.0
304.0,2.0,4.0,6000.0,11.314486721293981,0.94252872,1.0,81.0
310.0,2.0,5.0,9900.0,12.237664864414986,0.83767438,1.0,273.0
312.0,2.0,5.0,21000.0,11.002116507732017,0.57692307,1.0,271.0
324.0,2.0,5.0,19911.049,11.95531910991956,0.84775603,1.0,256.0
370.0,2.0,5.0,21000.0,12.216027926866138,0.9629426,1.0,174.0
399.0,2.0,4.0,8250.0,11.127277689932466,0.73118281,1.0,107.0
509.0,2.0,4.0,9750.0,11.402150931039742,0.93718135,1.0,337.0
521.0,2.0,5.0,12392.704,11.385103457032141,0.73141319,1.0,112.0
523.0,2.0,3.0,4500.0,11.350418300109132,0.98462337,1.0,122.0
534.0,2.0,5.0,21000.0,13.122365377402328,0.98039216,1.0,271.0
539.0,2.0,4.0,5700.0,12.025755079404917,0.78773582,1.0,229.0
541.0,2.0,3.0,3937.2603,10.904520896364417,1.0,1.0,278.0
544.0,2.0,4.0,7290.0,11.034905792929415,0.87323946,1.0,248.0
573.0,2.0,4.0,6750.0,10.239995502805316,1.0,1.0,300.0
632.0,2.0,5.0,16500.0,13.151924121391561,0.96011233,1.0,293.0
780.0,2.0,4.0,7255.6104,10.374432582275336,0.57479668,1.0,112.0
818.0,2.0,4.0,9000.0,12.345838935721968,0.83636361,1.0,308.0
822.0,2.0,4.0,7500.0,12.30592250537653,0.68847352,1.0,705.0
832.0,2.0,5.0,14250.0,10.589472520576178,0.44267049,1.0,219.0
884.0,2.0,5.0,19500.0,11.461642696843066,0.79166669,1.0,90.0
1031.0,2.0,5.0,10500.0,11.127277689932466,0.57627118,1.0,335.0
1046.0,2.0,5.0,11100.0,11.884495917930655,1.0,1.0,293.0
1062.0,2.0,4.0,9750.0,12.175618592671356,0.95098037,1.0,315.0
1065.0,2.0,5.0,18000.0,11.951186847493476,0.50819671,1.0,85.0
1066.0,2.0,5.0,13500.0,13.012550743537489,0.94714588,1.0,105.0
1081.0,2.0,4.0,7500.0,11.407576060361786,0.81818181,1.0,84.0
1116.0,2.0,5.0,21000.0,12.748534543166354,0.95822269,1.0,278.0
1203.0,2.0,3.0,3900.0,10.691967639914864,0.94480193,1.0,705.0
1389.0,2.0,5.0,16942.25,13.635188201437066,0.89676994,1.0,37.0
1397.0,2.0,5.0,9852.8945,11.350418300109132,0.98856103,1.0,345.0
1405.0,2.0,5.0,15000.0,11.842236406331555,0.94557822,1.0,300.0
1410.0,2.0,5.0,13082.441,12.458256728884795,0.98374116,1.0,167.0
1424.0,2.0,4.0,8250.0,10.275085591132715,0.77333331,1.0,300.0
1442.0,2.0,5.0,11784.368,11.827743504053695,0.95064032,1.0,293.0
1446.0,2.0,4.0,9000.0,12.666660207428574,0.94065285,1.0,264.0
1449.0,2.0,5.0,16500.0,11.686887175419702,0.70414203,1.0,226.0
1451.0,2.0,3.0,4011.4387,11.461642696843066,0.52829605,1.0,300.0
1455.0,2.0,5.0,21000.0,12.59473402514672,0.65237433,1.0,285.0
1457.0,2.0,5.0,13500.0,12.449022745701502,0.83025599,1.0,105.0
1480.0,2.0,4.0,8700.0,11.308370569092329,0.78743958,1.0,359.0
1484.0,2.0,5.0,16500.0,11.19822841866684,0.78494626,1.0,285.0
1507.0,2.0,3.0,3750.0,11.097425172408931,0.76744187,1.0,263.0
1512.0,2.0,5.0,12000.0,11.982935344196433,0.66666669,1.0,105.0
1528.0,2.0,5.0,21000.0,12.013706813470414,0.84615386,1.0,300.0
1552.0,2.0,5.0,21000.0,12.100717685412471,0.5338167,1.0,85.0
1584.0,2.0,5.0,21000.0,12.195300079234073,0.55726182,1.0,308.0
1594.0,2.0,5.0,10945.42,10.97973426936977,0.83022738,1.0,241.0
1596.0,2.0,5.0,15000.0,12.100717685412471,0.78260869,1.0,112.0
1598.0,2.0,4.0,9750.0,12.449022745701502,0.9586466,1.0,352.0
1599.0,2.0,5.0,13500.0,12.6410997921206,0.98722047,1.0,102.0
1604.0,2.0,4.0,5250.0,11.429554725537322,0.69696969,1.0,213.0
1639.0,2.0,5.0,10500.0,11.419915367946286,0.98914427,1.0,263.0
1656.0,2.0,4.0,9000.0,11.042937835596494,0.8389262,1.0,208.0
1658.0,2.0,5.0,13500.0,12.025755079404917,0.87434554,1.0,361.0
1702.0,2.0,5.0,12000.0,10.743011207661846,0.37803429,1.0,263.0
1706.0,2.0,5.0,12000.0,11.251573687764477,0.65811968,1.0,107.0
1722.0,2.0,5.0,12000.0,11.608244735642321,0.92307281,1.0,293.0
1787.0,2.0,5.0,11250.0,12.91657092142417,0.90044248,1.0,308.0
1791.0,2.0,5.0,13050.0,13.07107218827772,0.95959598,1.0,144.0
1807.0,2.0,4.0,8700.0,9.90353755128617,0.45454547,1.0,278.0
1892.0,2.0,3.0,2700.0,10.434145214930487,0.94876051,1.0,240.0
1898.0,2.0,5.0,10500.0,11.686887175419702,0.9596774,1.0,100.0
1912.0,2.0,4.0,9750.0,11.842236406331555,0.98233217,1.0,653.0
1935.0,2.0,5.0,12750.0,10.165890277802454,1.0,1.0,315.0
1957.0,2.0,5.0,12750.0,11.010415172807951,0.94090199,1.0,256.0
2009.0,2.0,5.0,10500.0,11.884495917930655,0.82857144,1.0,81.0
2038.0,2.0,5.0,15000.0,12.506180941677357,0.87096775,1.0,300.0
2040.0,2.0,5.0,16500.0,12.959846800844963,0.97395295,1.0,389.0
2060.0,2.0,4.0,9000.0,12.10625783509458,0.97311831,1.0,110.0
2134.0,2.0,5.0,21000.0,13.41354083387756,0.97488546,1.0,95.0
2144.0,2.0,5.0,13500.0,12.691583538230217,0.91549295,1.0,263.0
2145.0,2.0,5.0,21000.0,12.570719231334277,0.88176632,1.0,37.0
2150.0,2.0,5.0,21000.0,11.571203807011969,0.46902654,1.0,308.0
2174.0,2.0,5.0,16500.0,10.545367754151743,0.92682928,1.0,263.0
2183.0,2.0,5.0,15000.0,11.451060699493427,1.0,1.0,293.0
2186.0,2.0,5.0,21000.0,11.326607934898927,0.50920248,1.0,278.0
2190.0,2.0,4.0,5400.0,12.278397958261774,0.97727275,1.0,374.0
2206.0,2.0,5.0,12000.0,11.686887175419702,0.86861312,1.0,308.0
2226.0,2.0,5.0,12295.762,12.296831574998258,0.97484213,1.0,98.0
2242.0,2.0,4.0,9000.0,10.896757843893464,0.98720294,1.0,241.0
2246.0,2.0,5.0,12000.0,12.936036208848487,0.97647059,1.0,105.0
2442.0,2.0,5.0,12000.0,11.744045122410057,0.83443707,1.0,190.0
2466.0,2.0,4.0,9000.0,12.94323910384853,0.96631247,1.0,429.0
2471.0,2.0,4.0,8400.0,12.334909912967877,0.94989562,1.0,293.0
2551.0,2.0,4.0,6750.0,11.440365524765756,0.94983685,1.0,202.0
2719.0,2.0,4.0,7500.0,11.736077016252437,0.95419848,1.0,429.0
2769.0,2.0,5.0,15000.0,12.644330802262578,0.99046034,1.0,429.0
2786.0,2.0,4.0,8250.0,11.736077016252437,0.92592591,1.0,429.0
2908.0,2.0,4.0,7500.0,12.435202244657168,0.94335645,1.0,429.0
2931.0,2.0,5.0,12000.0,12.928781055513184,0.98871636,1.0,177.0
2957.0,2.0,3.0,3000.0,11.75065523823519,0.96942729,1.0,147.0
3009.0,2.0,5.0,14250.0,11.050905878263567,0.91165376,1.0,209.0
3034.0,2.0,5.0,21000.0,13.782988399316032,0.93256265,1.0,142.0
3070.0,2.0,4.0,5250.0,11.561725152903833,0.98141313,1.0,286.0
3090.0,2.0,4.0,7500.0,11.225256725762893,0.78947371,1.0,737.0
3150.0,2.0,5.0,18000.0,12.41516343772785,0.96403205,1.0,91.0
3197.0,2.0,5.0,21000.0,13.155800087724673,0.92103225,1.0,91.0
3382.0,2.0,4.0,7500.0,10.239995502805316,0.3888889,1.0,112.0
3391.0,2.0,4.0,4820.8477,11.034411727252996,0.9079681,1.0,70.0
3393.0,2.0,5.0,21000.0,13.171155446333852,0.86776859,1.0,135.0
3411.0,2.0,5.0,21000.0,12.245298166364206,0.98604703,1.0,100.0
3419.0,2.0,5.0,10500.0,11.626263078808801,1.0,1.0,162.0
3425.0,2.0,5.0,19177.395,13.028194577977528,0.82327491,1.0,195.0
3431.0,2.0,3.0,3900.0,11.494829913590502,0.98991996,1.0,162.0
3442.0,2.0,4.0,6000.0,11.362114203075018,0.87309647,1.0,219.0
3513.0,2.0,4.0,8400.0,11.461642696843066,0.92233008,1.0,242.0
3521.0,2.0,3.0,2100.0,10.859018228147887,0.63414633,1.0,105.0
3573.0,2.0,4.0,5250.0,10.455982274328866,0.410034,1.0,117.0
3650.0,2.0,4.0,8250.0,10.434145214930487,0.86673367,1.0,247.0
3672.0,2.0,5.0,18000.0,11.23850177707664,0.95872134,1.0,119.0
4170.0,2.0,4.0,7500.0,11.156264806643742,0.69999999,1.0,190.0
4171.0,2.0,5.0,21000.0,11.652696102959753,0.62162161,1.0,77.0
4184.0,2.0,5.0,18157.947,12.779875885354993,0.92207789,1.0,82.0
4200.0,2.0,4.0,6750.0,11.373674891823535,0.99770641,1.0,141.0
4217.0,2.0,4.0,5100.0,11.552155793461898,0.99047619,1.0,155.0
4357.0,2.0,5.0,11896.888,11.289794413577894,0.88127077,1.0,159.0
4421.0,2.0,4.0,5700.0,11.390769130367211,0.81566823,1.0,315.0
4521.0,2.0,3.0,2550.0,10.819798284210286,0.97087377,1.0,394.0
4681.0,2.0,5.0,12000.0,11.39640288460621,0.99217671,1.0,219.0
4721.0,2.0,4.0,7800.0,10.757924157061597,0.82862121,1.0,246.0
4824.0,2.0,3.0,4500.0,11.082157933374816,0.84415585,1.0,162.0
4884.0,2.0,3.0,3750.0,9.369003256479228,0.9213739,1.0,699.0
4933.0,2.0,4.0,6000.0,10.896757843893464,0.82413965,1.0,705.0
5089.0,2.0,5.0,13500.0,12.506180941677357,0.89999998,1.0,98.0
5095.0,2.0,4.0,6150.0,11.669937760751914,0.62566847,1.0,332.0
5098.0,2.0,5.0,15000.0,11.264476926102367,0.83870965,1.0,39.0
5106.0,2.0,5.0,13500.0,12.273735966890268,0.98617512,1.0,124.0
5114.0,2.0,4.0,6750.0,10.819798284210286,0.87719297,1.0,268.0
5246.0,2.0,4.0,6750.0,12.577639650232573,0.92492074,1.0,257.0
5284.0,2.0,5.0,21000.0,12.437188334739655,0.95497954,1.0,211.0
5312.0,2.0,3.0,3404.4236,11.418301549632568,0.9486351,1.0,257.0
5517.0,2.0,5.0,12000.0,10.778977123006351,0.65753424,1.0,240.0
5518.0,2.0,4.0,6300.0,11.561725152903833,0.92639631,1.0,348.0
5534.0,2.0,5.0,18000.0,12.310437165348775,0.96943229,1.0,163.0
5550.0,2.0,4.0,6000.0,11.156264806643742,0.75182641,1.0,292.0
5561.0,2.0,4.0,8700.0,11.657034466915164,0.79381442,1.0,222.0
5595.0,2.0,3.0,2700.0,10.832260674221546,0.8797788,1.0,245.0
5786.0,2.0,5.0,21000.0,12.873904582205107,0.84782606,1.0,106.0
6088.0,2.0,3.0,4500.0,10.184937747111391,0.9192642,1.0,97.0
48.0,2.0,4.0,9000.0,10.448743588106625,0.79310346,1.0,256.0
51.0,2.0,4.0,9300.0,11.296024885689746,0.92741936,1.0,300.0
52.0,2.0,5.0,10500.0,9.80959112790884,0.23349504,1.0,204.0
68.0,2.0,5.0,11250.0,10.915106645867503,0.78571427,1.0,102.0
72.0,2.0,4.0,9000.0,12.273735966890268,0.99906629,1.0,300.0
91.0,2.0,5.0,15000.0,11.775297421715827,0.78787881,1.0,285.0
116.0,2.0,4.0,9750.0,10.419330568113901,0.81707317,1.0,315.0
127.0,2.0,4.0,7633.0098,11.561725152903833,0.9132995,1.0,293.0
169.0,2.0,5.0,21000.0,12.598118111678868,0.84594315,1.0,107.0
199.0,2.0,5.0,12000.0,10.799595985047786,0.83050847,1.0,174.0
286.0,2.0,4.0,7500.0,11.6172944892629,0.75742358,1.0,317.0
290.0,2.0,4.0,9000.0,10.819798284210286,0.5,1.0,110.0
302.0,2.0,5.0,21000.0,12.574185427296195,0.89197528,1.0,85.0
304.0,2.0,4.0,6000.0,11.314486721293981,0.94252872,1.0,81.0
310.0,2.0,5.0,9900.0,12.422866198210013,0.86131167,1.0,273.0
312.0,2.0,5.0,21000.0,11.002116507732017,0.57692307,1.0,271.0
324.0,2.0,5.0,15732.815,12.214952106176757,0.88694298,1.0,256.0
370.0,2.0,5.0,21000.0,12.216027926866138,0.8933652,1.0,174.0
378.0,2.0,5.0,21000.0,11.758011078846215,0.44837582,1.0,85.0
399.0,2.0,4.0,8250.0,11.127277689932466,0.73118281,1.0,107.0
509.0,2.0,4.0,9750.0,11.704664950190255,0.95280588,1.0,337.0
521.0,2.0,5.0,20201.75,11.385103457032141,0.69720697,1.0,112.0
523.0,2.0,3.0,4500.0,11.350418300109132,0.87403703,1.0,122.0
534.0,2.0,5.0,21000.0,13.122365377402328,0.98039216,1.0,271.0
539.0,2.0,4.0,5700.0,12.025755079404917,0.78773582,1.0,229.0
541.0,2.0,4.0,5154.4746,10.94926101977148,1.0,1.0,278.0
544.0,2.0,4.0,7290.0,11.034905792929415,0.87323946,1.0,248.0
573.0,2.0,4.0,6750.0,10.239995502805316,1.0,1.0,300.0
632.0,2.0,5.0,16500.0,13.151924121391561,0.96433997,1.0,293.0
780.0,2.0,3.0,3532.0293,9.710220835410214,0.80520469,1.0,112.0
818.0,2.0,4.0,9000.0,12.345838935721968,0.83636361,1.0,308.0
822.0,2.0,4.0,7500.0,12.30592250537653,0.68847352,1.0,705.0
832.0,2.0,5.0,14250.0,10.576163137590548,0.43938935,1.0,219.0
884.0,2.0,5.0,19500.0,11.461642696843066,0.79166669,1.0,90.0
1031.0,2.0,5.0,10500.0,11.127277689932466,0.57627118,1.0,335.0
1046.0,2.0,5.0,11100.0,11.884495917930655,1.0,1.0,293.0
1062.0,2.0,4.0,9750.0,12.175618592671356,0.95098037,1.0,315.0
1065.0,2.0,5.0,18000.0,11.951186847493476,0.50819671,1.0,85.0
1066.0,2.0,5.0,13500.0,13.012550743537489,0.94714588,1.0,105.0
1081.0,2.0,4.0,7500.0,11.407576060361786,0.81818181,1.0,84.0
1116.0,2.0,5.0,21000.0,10.999902111297407,0.79964548,1.0,278.0
1203.0,2.0,3.0,3900.0,10.691967639914864,0.94434434,1.0,705.0
1389.0,2.0,5.0,21000.0,13.635188201437066,0.90676636,1.0,37.0
1397.0,2.0,5.0,16394.932,11.350418300109132,0.9681325,1.0,345.0
1405.0,2.0,5.0,15000.0,11.842236406331555,0.94557822,1.0,300.0
1410.0,2.0,5.0,13039.955,12.410437210249247,0.98016834,1.0,167.0
1424.0,2.0,4.0,8250.0,10.275085591132715,0.77333331,1.0,300.0
1442.0,2.0,5.0,11276.242,11.827743504053695,0.94712436,1.0,293.0
1446.0,2.0,4.0,9000.0,12.666660207428574,0.94065285,1.0,264.0
1449.0,2.0,5.0,16500.0,11.686887175419702,0.70414203,1.0,226.0
1451.0,2.0,4.0,8999.4971,11.461642696843066,0.51744813,1.0,300.0
1455.0,2.0,5.0,21000.0,12.59473402514672,0.6966126,1.0,285.0
1457.0,2.0,5.0,13500.0,12.449022745701502,0.82786274,1.0,105.0
1480.0,2.0,4.0,8700.0,11.308370569092329,0.78743958,1.0,359.0
1484.0,2.0,5.0,16500.0,11.19822841866684,0.78494626,1.0,285.0
1507.0,2.0,3.0,3750.0,11.097425172408931,0.76744187,1.0,263.0
1512.0,2.0,5.0,12000.0,11.982935344196433,0.66666669,1.0,105.0
1528.0,2.0,5.0,21000.0,12.013706813470414,0.84615386,1.0,300.0
1552.0,2.0,5.0,21000.0,12.100717685412471,0.5338167,1.0,85.0
1584.0,2.0,5.0,21000.0,13.295537608017215,0.79088986,1.0,308.0
1594.0,2.0,5.0,15225.43,10.509760810295548,0.65669399,1.0,241.0
1596.0,2.0,5.0,15000.0,12.100717685412471,0.78260869,1.0,112.0
1598.0,2.0,4.0,9750.0,12.449022745701502,0.9586466,1.0,352.0
1599.0,2.0,5.0,13500.0,12.6410997921206,0.98722047,1.0,102.0
1604.0,2.0,4.0,5250.0,11.429554725537322,0.69696969,1.0,213.0
1639.0,2.0,5.0,10500.0,11.493356964664185,0.98990524,1.0,263.0
1656.0,2.0,4.0,9000.0,11.042937835596494,0.8389262,1.0,208.0
1658.0,2.0,5.0,13500.0,12.025755079404917,0.87434554,1.0,361.0
1702.0,2.0,5.0,12000.0,12.360624287818382,0.99667716,1.0,263.0
1706.0,2.0,5.0,12000.0,11.251573687764477,0.65811968,1.0,107.0
1722.0,2.0,5.0,12000.0,11.608244735642321,0.89546889,1.0,293.0
1787.0,2.0,5.0,11250.0,12.91657092142417,0.90044248,1.0,308.0
1791.0,2.0,5.0,13050.0,13.07107218827772,0.95959598,1.0,144.0
1807.0,2.0,4.0,8700.0,9.90353755128617,0.45454547,1.0,278.0
1892.0,2.0,3.0,2700.0,10.434145214930487,0.9009012,1.0,240.0
1898.0,2.0,5.0,10500.0,11.686887175419702,0.9596774,1.0,100.0
1912.0,2.0,4.0,9750.0,11.842236406331555,0.98233217,1.0,653.0
1935.0,2.0,5.0,12750.0,10.165890277802454,1.0,1.0,315.0
1957.0,2.0,5.0,12750.0,11.010415172807951,0.94090199,1.0,256.0
2009.0,2.0,5.0,10500.0,11.884495917930655,0.82857144,1.0,81.0
2038.0,2.0,5.0,15000.0,12.506180941677357,0.87096775,1.0,300.0
2040.0,2.0,5.0,16500.0,12.959846800844963,0.9759174,1.0,389.0
2060.0,2.0,4.0,9000.0,12.10625783509458,0.97311831,1.0,110.0
2134.0,2.0,5.0,13710.435,13.41354083387756,0.97710359,1.0,95.0
2143.0,2.0,4.0,9750.0,12.827577975940875,0.99865896,1.0,317.0
2144.0,2.0,5.0,13500.0,12.691583538230217,0.91549295,1.0,263.0
2145.0,2.0,5.0,21000.0,12.778472962005228,0.87854737,1.0,37.0
2150.0,2.0,5.0,21000.0,11.571203807011969,0.46902654,1.0,308.0
2174.0,2.0,5.0,16500.0,10.545367754151743,0.92682928,1.0,263.0
2183.0,2.0,5.0,15000.0,11.451060699493427,1.0,1.0,293.0
2186.0,2.0,5.0,21000.0,11.326607934898927,0.50920248,1.0,278.0
2190.0,2.0,4.0,5400.0,12.278397958261774,0.97727275,1.0,374.0
2206.0,2.0,5.0,12000.0,11.686887175419702,0.86861312,1.0,308.0
