hogar_id,survey_wave,income_q,d_income_ratio,d_wealth_ratio,adj_ratio,pesoEFHU
,3.0,,,0.99055511,0.11099737,148.0
,3.0,,,0.94199592,0.11099737,151.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,209.0
,3.0,,,,0.11099737,124.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,182.0
,3.0,,,0.97988892,0.11099737,118.0
,3.0,,,0.91427797,0.11099737,91.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,101.0
,3.0,,,0.94421411,0.11099737,152.0
,3.0,,,,0.11099737,153.0
,3.0,,,0.99124008,0.11099737,155.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,161.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,72.0
,3.0,,,,0.11099737,129.0
,3.0,,,0.83996505,0.11099737,134.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,153.0
,3.0,,,0.73071396,0.11099737,135.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,178.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,146.0
,3.0,,,,0.11099737,188.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,176.0
,3.0,,,,0.11099737,157.0
,3.0,,,0.96826607,0.11099737,132.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,176.0
,3.0,,,,0.11099737,64.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,140.0
,3.0,,,0.93719196,0.11099737,91.0
,3.0,,,,0.11099737,72.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,139.0
,3.0,,,0.94922054,0.11099737,134.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,101.0
,3.0,,,,0.11099737,166.0
,3.0,,,,0.11099737,91.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,194.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,106.0
,3.0,,,,0.11099737,124.0
,3.0,,,0.93473816,0.11099737,68.0
,3.0,,,0.99798638,0.11099737,100.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,107.0
,3.0,,,0.98423368,0.11099737,153.0
,3.0,,,0.99405217,0.11099737,147.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,84.0
,3.0,,,0.98496109,0.11099737,153.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,211.0
,3.0,,,0.97671849,0.11099737,138.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,80.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,64.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,136.0
,3.0,,,0.87916034,0.11099737,133.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,176.0
,3.0,,,,0.11099737,138.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,170.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,89.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,95.0
,3.0,,,0.90133524,0.11099737,113.0
,3.0,,,,0.11099737,78.0
,3.0,,,0.97104913,0.11099737,170.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,188.0
,3.0,,,0.81142932,0.11099737,113.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,165.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,69.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,190.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,113.0
,3.0,,,0.86609012,0.11099737,113.0
,3.0,,,,0.11099737,119.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,160.0
,3.0,,,0.93084723,0.11099737,172.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,161.0
,3.0,,,0.91832596,0.11099737,158.0
,3.0,,,0.99165994,0.11099737,144.0
,3.0,,,,0.11099737,80.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,193.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,193.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,157.0
,3.0,,,0.89212447,0.11099737,122.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,166.0
,3.0,,,0.80926073,0.11099737,177.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,166.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,193.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,223.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,121.0
,3.0,,,0.93165821,0.11099737,196.0
,3.0,,,,0.11099737,136.0
,3.0,,,0.97198433,0.11099737,161.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,103.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,72.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,124.0
,3.0,,,0.99179786,0.11099737,152.0
,3.0,,,0.99258083,0.11099737,81.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,72.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,178.0
,3.0,,,,0.11099737,193.0
,3.0,,,,0.11099737,66.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,176.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,89.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,125.0
,3.0,,,0.99700254,0.11099737,180.0
,3.0,,,,0.11099737,75.0
,3.0,,,,0.11099737,151.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,145.0
,3.0,,,0.68994635,0.11099737,170.0
,3.0,,,0.80514842,0.11099737,111.0
,3.0,,,0.99750203,0.11099737,156.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,183.0
,3.0,,,,0.11099737,185.0
,3.0,,,0.99430519,0.11099737,133.0
,3.0,,,,0.11099737,176.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,201.0
,3.0,,,0.87904954,0.11099737,134.0
,3.0,,,,0.11099737,128.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,154.0
,3.0,,,,0.11099737,135.0
,3.0,,,0.97939807,0.11099737,78.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,190.0
,3.0,,,,0.11099737,58.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,91.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,81.0
,3.0,,,0.97301584,0.11099737,124.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,211.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,68.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,184.0
,3.0,,,,0.11099737,92.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,164.0
,3.0,,,0.87751877,0.11099737,73.0
,3.0,,,,0.11099737,67.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,136.0
,3.0,,,0.96949929,0.11099737,94.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,131.0
,3.0,,,0.98375332,0.11099737,167.0
,3.0,,,,0.11099737,209.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,121.0
,3.0,,,0.98025733,0.11099737,165.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,133.0
,3.0,,,0.99947757,0.11099737,144.0
,3.0,,,0.92882395,0.11099737,120.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,64.0
,3.0,,,0.98405868,0.11099737,146.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,184.0
,3.0,,,,0.11099737,58.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,115.0
,3.0,,,0.34445682,0.11099737,113.0
,3.0,,,0.93520504,0.11099737,88.0
,3.0,,,0.90827119,0.11099737,96.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,178.0
,3.0,,,,0.11099737,58.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,166.0
,3.0,,,0.98444933,0.11099737,136.0
,3.0,,,,0.11099737,114.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,164.0
,3.0,,,0.9868626,0.11099737,113.0
,3.0,,,,0.11099737,165.0
,3.0,,,,0.11099737,91.0
,3.0,,,,0.11099737,117.0
,3.0,,,0.98193991,0.11099737,133.0
,3.0,,,,0.11099737,146.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,148.0
,3.0,,,,0.11099737,89.0
,3.0,,,,0.11099737,126.0
,3.0,,,0.84776467,0.11099737,123.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,58.0
,3.0,,,0.82419121,0.11099737,155.0
,3.0,,,0.98291141,0.11099737,134.0
,3.0,,,,0.11099737,103.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,172.0
,3.0,,,,0.11099737,184.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,209.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,97.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,197.0
,3.0,,,,0.11099737,83.0
,3.0,,,0.97380042,0.11099737,132.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,154.0
,3.0,,,0.99478996,0.11099737,157.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,101.0
,3.0,,,0.90015173,0.11099737,125.0
,3.0,,,,0.11099737,182.0
,3.0,,,,0.11099737,69.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,91.0
,3.0,,,0.99506962,0.11099737,101.0
,3.0,,,,0.11099737,129.0
,3.0,,,0.62872064,0.11099737,202.0
,3.0,,,,0.11099737,161.0
,3.0,,,,0.11099737,186.0
,3.0,,,0.99885052,0.11099737,67.0
,3.0,,,,0.11099737,139.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,184.0
,3.0,,,0.98972464,0.11099737,131.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,138.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,166.0
,3.0,,,,0.11099737,147.0
,3.0,,,0.94533414,0.11099737,179.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,154.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,82.0
,3.0,,,0.80667228,0.11099737,98.0
,3.0,,,,0.11099737,128.0
,3.0,,,0.97305101,0.11099737,187.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,69.0
,3.0,,,,0.11099737,194.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,110.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,143.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,68.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,179.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,130.0
,3.0,,,,0.11099737,72.0
,3.0,,,,0.11099737,38.0
,3.0,,,,0.11099737,69.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,66.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,211.0
,3.0,,,0.60615557,0.11099737,136.0
,3.0,,,,0.11099737,81.0
,3.0,,,,0.11099737,210.0
,3.0,,,,0.11099737,152.0
,3.0,,,0.84947175,0.11099737,72.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,49.0
,3.0,,,,0.11099737,112.0
,3.0,,,0.92567176,0.11099737,128.0
,3.0,,,,0.11099737,93.0
,3.0,,,0.97695529,0.11099737,164.0
,3.0,,,,0.11099737,159.0
,3.0,,,0.78324097,0.11099737,129.0
,3.0,,,,0.11099737,191.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,193.0
,3.0,,,,0.11099737,90.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,133.0
,3.0,,,0.90489411,0.11099737,168.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,74.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,103.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,97.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,157.0
,3.0,,,0.86272657,0.11099737,99.0
,3.0,,,,0.11099737,94.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,241.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,120.0
,3.0,,,0.9768014,0.11099737,99.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,118.0
,3.0,,,0.9106521,0.11099737,89.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,195.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,170.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,197.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,111.0
,3.0,,,,0.11099737,99.0
,3.0,,,,0.11099737,95.0
,3.0,,,0.9827466,0.11099737,143.0
,3.0,,,,0.11099737,163.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,115.0
,3.0,,,0.73347276,0.11099737,171.0
,3.0,,,,0.11099737,133.0
,3.0,,,0.98730499,0.11099737,151.0
,3.0,,,,0.11099737,114.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,100.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,182.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,151.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,78.0
,3.0,,,,0.11099737,80.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,164.0
,3.0,,,,0.11099737,128.0
,3.0,,,,0.11099737,126.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,185.0
,3.0,,,,0.11099737,176.0
,3.0,,,0.77207226,0.11099737,182.0
,3.0,,,,0.11099737,149.0
,3.0,,,0.98618197,0.11099737,98.0
,3.0,,,0.99889392,0.11099737,157.0
,3.0,,,,0.11099737,130.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,124.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,137.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,141.0
,3.0,,,,0.11099737,98.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,93.0
,3.0,,,0.97422481,0.11099737,115.0
,3.0,,,0.93648702,0.11099737,182.0
,3.0,,,,0.11099737,122.0
,3.0,,,0.96969962,0.11099737,188.0
,3.0,,,,0.11099737,122.0
,3.0,,,,0.11099737,130.0
,3.0,,,,0.11099737,185.0
,3.0,,,0.90609068,0.11099737,130.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,127.0
,3.0,,,0.97298121,0.11099737,103.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,49.0
,3.0,,,,0.11099737,132.0
,3.0,,,,0.11099737,54.0
,3.0,,,,0.11099737,145.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,166.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,129.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,116.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,125.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,177.0
,3.0,,,,0.11099737,186.0
,3.0,,,0.99360937,0.11099737,137.0
,3.0,,,,0.11099737,136.0
,3.0,,,0.98644733,0.11099737,118.0
,3.0,,,0.91356802,0.11099737,73.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,117.0
,3.0,,,,0.11099737,178.0
,3.0,,,,0.11099737,154.0
,3.0,,,,0.11099737,158.0
,3.0,,,,0.11099737,112.0
,3.0,,,0.79655617,0.11099737,127.0
,3.0,,,,0.11099737,72.0
,3.0,,,,0.11099737,161.0
,3.0,,,,0.11099737,168.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,134.0
,3.0,,,,0.11099737,138.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,115.0
,3.0,,,,0.11099737,153.0
,3.0,,,0.86432898,0.11099737,156.0
,3.0,,,,0.11099737,147.0
,3.0,,,,0.11099737,149.0
,3.0,,,0.99133694,0.11099737,153.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,87.0
,3.0,,,,0.11099737,140.0
,3.0,,,0.95078868,0.11099737,171.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,96.0
,3.0,,,,0.11099737,87.0
,3.0,,,0.9999336,0.11099737,132.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,144.0
,3.0,,,0.98284447,0.11099737,153.0
,3.0,,,,0.11099737,175.0
,3.0,,,,0.11099737,155.0
,3.0,,,,0.11099737,109.0
,3.0,,,,0.11099737,38.0
,3.0,,,,0.11099737,151.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,135.0
,3.0,,,0.9848755,0.11099737,113.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,166.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,70.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,182.0
,3.0,,,,0.11099737,150.0
,3.0,,,,0.11099737,171.0
,3.0,,,,0.11099737,108.0
,3.0,,,0.9891305,0.11099737,133.0
,3.0,,,0.9228074,0.11099737,116.0
,3.0,,,,0.11099737,120.0
,3.0,,,,0.11099737,133.0
,3.0,,,,0.11099737,107.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,185.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,82.0
,3.0,,,,0.11099737,131.0
,3.0,,,,0.11099737,113.0
,3.0,,,,0.11099737,140.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,93.0
,3.0,,,,0.11099737,99.0
,3.0,,,0.97967184,0.11099737,152.0
,3.0,,,,0.11099737,187.0
,3.0,,,0.99642169,0.11099737,144.0
,3.0,,,,0.11099737,162.0
,3.0,,,,0.11099737,186.0
,3.0,,,,0.11099737,179.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,201.0
,3.0,,,,0.11099737,81.0
,3.0,,,,0.11099737,152.0
,3.0,,,,0.11099737,156.0
,3.0,,,,0.11099737,83.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,135.0
,3.0,,,,0.11099737,81.0
,3.0,,,,0.11099737,107.0
,3.0,,,0.69906032,0.11099737,196.0
,3.0,,,,0.11099737,192.0
,3.0,,,,0.11099737,173.0
,3.0,,,,0.11099737,153.0
,3.0,,,,0.11099737,159.0
,3.0,,,,0.11099737,149.0
,3.0,,,,0.11099737,102.0
,3.0,,,,0.11099737,210.0
,3.0,,,,0.11099737,144.0
,3.0,,,,0.11099737,181.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,127.0
,3.0,,,,0.11099737,187.0
,3.0,,,,0.11099737,112.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,67.0
,3.0,,,,0.11099737,105.0
,3.0,,,,0.11099737,67.0
,3.0,,,,0.11099737,160.0
,3.0,,,,0.11099737,67.0
,3.0,,,,0.11099737,121.0
,3.0,,,,0.11099737,79.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,167.0
,3.0,,,,0.11099737,174.0
,3.0,,,,0.11099737,169.0
,3.0,,,,0.11099737,91.0
,3.0,,,0.89846009,0.11099737,115.0
,3.0,,,0.97548312,0.11099737,164.0
,3.0,,,,0.11099737,97.0
,3.0,,,0.7273581,0.11099737,143.0
,3.0,,,,0.11099737,180.0
,3.0,,,,0.11099737,118.0
,3.0,,,,0.11099737,157.0
,3.0,,,,0.11099737,53.0
,3.0,,,,0.11099737,61.0
,3.0,,,,0.11099737,136.0
,3.0,,,,0.11099737,123.0
,3.0,,,,0.11099737,189.0
,3.0,,,,0.11099737,142.0
,3.0,,,,0.11099737,108.0
,3.0,,,,0.11099737,95.0
,3.0,,,,0.11099737,96.0
