survey_wave,total_savings_final,durables_final,hogar_id,pesoEFHU,household_income_q,income_q,d_income_ratio,d_wealth_ratio,adj_ratio
3,2872.4871,,,156,,,,,.12817401
3,,,,105,,,,,.12817401
3,,110000,,137,,,,,.12817401
3,184.28308,,,121,,,,,.12817401
3,,,,141,,,,,.12817401
3,,,,113,,,,,.12817401
3,,27000,,112,,,,,.12817401
3,,,,126,,,,,.12817401
3,,95000,,118,,,,,.12817401
3,,,,180,,,,,.12817401
3,1856.1003,431000,,160,,,,.99571198,.12817401
3,,,,172,,,,,.12817401
3,,30300,,111,,,,,.12817401
3,,,,187,,,,,.12817401
3,29754.496,,,109,,,,,.12817401
3,,132000,,117,,,,,.12817401
3,,,,155,,,,,.12817401
3,,70500,,127,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,129,,,,,.12817401
3,4851.5376,30200,,154,,,,.86158848,.12817401
3,,38000,,148,,,,,.12817401
3,,68000,,155,,,,,.12817401
3,,,,157,,,,,.12817401
3,4248.6245,,,149,,,,,.12817401
3,,53000,,108,,,,,.12817401
3,1091.2097,,,183,,,,,.12817401
3,,83000,,148,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,83,,,,,.12817401
3,,208500,,98,,,,,.12817401
3,,48000,,118,,,,,.12817401
3,22729.916,303000,,91,,,,.93021852,.12817401
3,,,,99,,,,,.12817401
3,24206.85,,,182,,,,,.12817401
3,,,,146,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,174,,,,,.12817401
3,,70000,,133,,,,,.12817401
3,,,,153,,,,,.12817401
3,3207.0833,53000,,155,,,,.94294167,.12817401
3,56.484104,29000,,162,,,,.99805605,.12817401
3,2420.6951,106000,,161,,,,.97767311,.12817401
3,,21000,,174,,,,,.12817401
3,2189.2048,188000,,170,,,,.98848933,.12817401
3,,,,137,,,,,.12817401
3,,135000,,150,,,,,.12817401
3,839.37177,80400,,156,,,,.98966789,.12817401
3,,310000,,84,,,,,.12817401
3,,,,173,,,,,.12817401
3,,357000,,122,,,,,.12817401
3,,90700,,135,,,,,.12817401
3,,,,189,,,,,.12817401
3,,12500,,186,,,,,.12817401
3,,,,227,,,,,.12817401
3,,,,95,,,,,.12817401
3,,115000,,134,,,,,.12817401
3,1512.1099,308000,,140,,,,.99511456,.12817401
3,502.99194,,,107,,,,,.12817401
3,,,,112,,,,,.12817401
3,3057.364,,,101,,,,,.12817401
3,,30800,,192,,,,,.12817401
3,,,,113,,,,,.12817401
3,,,,156,,,,,.12817401
3,,135000,,136,,,,,.12817401
3,,,,157,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,132,,,,,.12817401
3,11113.324,,,156,,,,,.12817401
3,,60300,,77,,,,,.12817401
3,,,,167,,,,,.12817401
3,844.19897,11114,,128,,,,.9294042,.12817401
3,,,,160,,,,,.12817401
3,,63000,,116,,,,,.12817401
3,,,,112,,,,,.12817401
3,,165000,,144,,,,,.12817401
3,1423.8005,161000,,95,,,,.99123406,.12817401
3,,,,120,,,,,.12817401
3,,,,132,,,,,.12817401
3,,28150,,58,,,,,.12817401
3,,,,118,,,,,.12817401
3,,,,115,,,,,.12817401
3,,35500,,163,,,,,.12817401
3,57511.039,,,94,,,,,.12817401
3,,,,141,,,,,.12817401
3,,,,157,,,,,.12817401
3,,20000,,137,,,,,.12817401
3,,,,96,,,,,.12817401
3,,12600,,122,,,,,.12817401
3,,115000,,153,,,,,.12817401
3,669.69684,,,157,,,,,.12817401
3,,95000,,147,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,95,,,,,.12817401
3,,,,151,,,,,.12817401
3,,,,149,,,,,.12817401
3,,,,160,,,,,.12817401
3,,,,205,,,,,.12817401
3,857.11737,,,122,,,,,.12817401
3,,,,191,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,133,,,,,.12817401
3,,15000,,164,,,,,.12817401
3,4565.0366,,,116,,,,,.12817401
3,13987.745,,,85,,,,,.12817401
3,,95000,,140,,,,,.12817401
3,,,,149,,,,,.12817401
3,,,,185,,,,,.12817401
3,,,,179,,,,,.12817401
3,66.988586,88000,,143,,,,.99923933,.12817401
3,,,,154,,,,,.12817401
3,18943.615,126000,,86,,,,.86930358,.12817401
3,,,,143,,,,,.12817401
3,,40150,,86,,,,,.12817401
3,15510.233,,,83,,,,,.12817401
3,,,,168,,,,,.12817401
3,4717.2832,,,59,,,,,.12817401
3,,64100,,106,,,,,.12817401
3,,,,143,,,,,.12817401
3,5803.707,,,134,,,,,.12817401
3,4963.4888,157000,,143,,,,.96935427,.12817401
3,103.93462,11100,,153,,,,.99072337,.12817401
3,,,,148,,,,,.12817401
3,,58000,,159,,,,,.12817401
3,,70600,,172,,,,,.12817401
3,19.650957,,,125,,,,,.12817401
3,3030.314,,,78,,,,,.12817401
3,,25000,,134,,,,,.12817401
3,,,,171,,,,,.12817401
3,,,,133,,,,,.12817401
3,190.22855,,,116,,,,,.12817401
3,,,,189,,,,,.12817401
3,12467.131,378000,,105,,,,.96807122,.12817401
3,,,,130,,,,,.12817401
3,,13663,,123,,,,,.12817401
3,42455.367,520000,,101,,,,.92451781,.12817401
3,,,,54,,,,,.12817401
3,13450.827,430000,,134,,,,.96966785,.12817401
3,,35000,,105,,,,,.12817401
3,,,,117,,,,,.12817401
3,,32330,,101,,,,,.12817401
3,,108000,,140,,,,,.12817401
3,,120000,,136,,,,,.12817401
3,,,,125,,,,,.12817401
3,,,,170,,,,,.12817401
3,,101500,,94,,,,,.12817401
3,,,,208,,,,,.12817401
3,,37500,,126,,,,,.12817401
3,4838.0605,,,118,,,,,.12817401
3,,,,108,,,,,.12817401
3,,,,155,,,,,.12817401
3,,,,153,,,,,.12817401
3,,157000,,134,,,,,.12817401
3,,,,108,,,,,.12817401
3,,103000,,58,,,,,.12817401
3,,31500,,132,,,,,.12817401
3,,,,141,,,,,.12817401
3,,65000,,71,,,,,.12817401
3,,24000,,69,,,,,.12817401
3,341.81696,,,174,,,,,.12817401
3,,,,128,,,,,.12817401
3,,40000,,119,,,,,.12817401
3,,,,109,,,,,.12817401
3,,35700,,134,,,,,.12817401
3,,101000,,173,,,,,.12817401
3,,,,129,,,,,.12817401
3,1581.7262,,,167,,,,,.12817401
3,,,,117,,,,,.12817401
3,31010.855,385000,,130,,,,.92545664,.12817401
3,,126000,,186,,,,,.12817401
3,,,,131,,,,,.12817401
3,,,,145,,,,,.12817401
3,,,,174,,,,,.12817401
3,,,,163,,,,,.12817401
3,,,,104,,,,,.12817401
3,,,,107,,,,,.12817401
3,,64620,,200,,,,,.12817401
3,,110000,,107,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,147,,,,,.12817401
3,,,,123,,,,,.12817401
3,,,,108,,,,,.12817401
3,1977.9063,,,157,,,,,.12817401
3,,70700,,80,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,133,,,,,.12817401
3,503.20468,6250,,167,,,,.92548656,.12817401
3,,234500,,135,,,,,.12817401
3,,85000,,183,,,,,.12817401
3,,,,149,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,143,,,,,.12817401
3,,30400,,168,,,,,.12817401
3,,,,129,,,,,.12817401
3,,,,125,,,,,.12817401
3,,12000,,160,,,,,.12817401
3,,128000,,162,,,,,.12817401
3,,,,112,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,136,,,,,.12817401
3,,107500,,167,,,,,.12817401
3,45757.648,367000,,91,,,,.88914162,.12817401
3,35333.156,460000,,81,,,,.9286679,.12817401
3,,,,164,,,,,.12817401
3,8731.6572,,,187,,,,,.12817401
3,,25900,,119,,,,,.12817401
3,,126000,,107,,,,,.12817401
3,,,,172,,,,,.12817401
3,996.79694,,,94,,,,,.12817401
3,4652.3701,,,100,,,,,.12817401
3,,,,173,,,,,.12817401
3,,,,144,,,,,.12817401
3,,33000,,137,,,,,.12817401
3,,85500,,124,,,,,.12817401
3,,,,108,,,,,.12817401
3,16651.301,,,132,,,,,.12817401
3,9359.417,,,182,,,,,.12817401
3,,,,113,,,,,.12817401
3,1741.0071,90000,,85,,,,.9810226,.12817401
3,,48000,,180,,,,,.12817401
3,,45500,,158,,,,,.12817401
3,170.11024,,,83,,,,,.12817401
3,,100300,,189,,,,,.12817401
3,,45000,,174,,,,,.12817401
3,,,,87,,,,,.12817401
3,,87000,,157,,,,,.12817401
3,,,,156,,,,,.12817401
3,1123.2668,270000,,64,,,,.995857,.12817401
3,,,,156,,,,,.12817401
3,,,,113,,,,,.12817401
3,33141.516,229000,,98,,,,.87357396,.12817401
3,,45000,,244,,,,,.12817401
3,,8100,,197,,,,,.12817401
3,276.32071,48000,,148,,,,.99427629,.12817401
3,,,,167,,,,,.12817401
3,28493.984,73000,,210,,,,.71925443,.12817401
3,,,,160,,,,,.12817401
3,,,,170,,,,,.12817401
3,,,,139,,,,,.12817401
3,,370000,,146,,,,,.12817401
3,,,,139,,,,,.12817401
3,4639.8472,,,78,,,,,.12817401
3,,,,177,,,,,.12817401
3,22410.414,96000,,135,,,,.81073952,.12817401
3,14135.395,20150,,165,,,,.58771384,.12817401
3,,,,107,,,,,.12817401
3,,83150,,145,,,,,.12817401
3,,,,168,,,,,.12817401
3,1017.9624,220000,,191,,,,.99539423,.12817401
3,,,,156,,,,,.12817401
3,,,,67,,,,,.12817401
3,,,,184,,,,,.12817401
3,4317.2715,80000,,164,,,,.94879729,.12817401
3,3042.2666,,,78,,,,,.12817401
3,26705.926,,,215,,,,,.12817401
3,5158.812,12000,,118,,,,.69934911,.12817401
3,,220000,,173,,,,,.12817401
3,106.48452,50000,,117,,,,.99787486,.12817401
3,,,,107,,,,,.12817401
3,17232.92,90000,,157,,,,.83929449,.12817401
3,,,,83,,,,,.12817401
3,,,,181,,,,,.12817401
3,650.54034,65300,,106,,,,.99013591,.12817401
3,2748.1587,,,81,,,,,.12817401
3,,,,153,,,,,.12817401
3,,,,134,,,,,.12817401
3,,76000,,180,,,,,.12817401
3,,100000,,169,,,,,.12817401
3,,25000,,186,,,,,.12817401
3,,,,159,,,,,.12817401
3,,,,142,,,,,.12817401
3,1744.5596,368000,,134,,,,.9952817,.12817401
3,,,,98,,,,,.12817401
3,1439.9199,,,171,,,,,.12817401
3,,157000,,118,,,,,.12817401
3,2834.2637,208000,,104,,,,.98655689,.12817401
3,570.15436,,,163,,,,,.12817401
3,502.48926,,,102,,,,,.12817401
3,1434.8821,,,127,,,,,.12817401
3,51192.75,44500,,148,,,,.46503001,.12817401
3,14128.562,520000,,81,,,,.97354841,.12817401
3,,48500,,125,,,,,.12817401
3,193.41188,,,181,,,,,.12817401
3,,39000,,217,,,,,.12817401
3,,,,99,,,,,.12817401
3,,106000,,147,,,,,.12817401
3,,,,89,,,,,.12817401
3,,3800,,131,,,,,.12817401
3,12989.962,,,149,,,,,.12817401
3,,85500,,166,,,,,.12817401
3,24040.662,58000,,133,,,,.70696652,.12817401
3,2626.6111,,,77,,,,,.12817401
3,,35300,,162,,,,,.12817401
3,,90000,,162,,,,,.12817401
3,,,,96,,,,,.12817401
3,7942.4517,306000,,113,,,,.97470093,.12817401
3,,,,157,,,,,.12817401
3,,,,149,,,,,.12817401
3,,86300,,162,,,,,.12817401
3,,20500,,148,,,,,.12817401
3,5566.5371,95000,,169,,,,.94464821,.12817401
3,,,,185,,,,,.12817401
3,,,,68,,,,,.12817401
3,,35350,,88,,,,,.12817401
3,58476.734,,,164,,,,,.12817401
3,,,,197,,,,,.12817401
3,,,,107,,,,,.12817401
3,,154000,,111,,,,,.12817401
3,,,,88,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,128,,,,,.12817401
3,29543.58,,,143,,,,,.12817401
3,,149000,,107,,,,,.12817401
3,,12000,,179,,,,,.12817401
3,30276.068,,,66,,,,,.12817401
3,,210000,,149,,,,,.12817401
3,4979.9097,,,167,,,,,.12817401
3,,85000,,177,,,,,.12817401
3,,,,118,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,99,,,,,.12817401
3,3634.7888,58000,,150,,,,.94102699,.12817401
3,,,,105,,,,,.12817401
3,,,,83,,,,,.12817401
3,,95000,,182,,,,,.12817401
3,,,,158,,,,,.12817401
3,,220000,,149,,,,,.12817401
3,24048.002,,,91,,,,,.12817401
3,1118.184,78000,,103,,,,.9858669,.12817401
3,,,,103,,,,,.12817401
3,,80000,,106,,,,,.12817401
3,,,,133,,,,,.12817401
3,44166.266,128000,,129,,,,.74346739,.12817401
3,849.92145,,,118,,,,,.12817401
3,487.70114,,,193,,,,,.12817401
3,458.81201,60500,,154,,,,.99247342,.12817401
3,,,,121,,,,,.12817401
3,3379.7839,,,149,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,90,,,,,.12817401
3,3069.3704,96000,,98,,,,.96901798,.12817401
3,23684.137,420000,,81,,,,.94661939,.12817401
3,,,,180,,,,,.12817401
3,,,,136,,,,,.12817401
3,127.25359,,,155,,,,,.12817401
3,,35000,,180,,,,,.12817401
3,,,,105,,,,,.12817401
3,36096.855,132000,,113,,,,.78526157,.12817401
3,,61600,,156,,,,,.12817401
3,,,,160,,,,,.12817401
3,160.87572,,,150,,,,,.12817401
3,,,,190,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,90,,,,,.12817401
3,,,,140,,,,,.12817401
3,,,,142,,,,,.12817401
3,,,,70,,,,,.12817401
3,,,,157,,,,,.12817401
3,,,,95,,,,,.12817401
3,,9050,,43,,,,,.12817401
3,,120150,,102,,,,,.12817401
3,,,,176,,,,,.12817401
3,5663.8481,154000,,70,,,,.96452641,.12817401
3,,116000,,121,,,,,.12817401
3,,,,159,,,,,.12817401
3,,,,93,,,,,.12817401
3,8367.6572,,,149,,,,,.12817401
3,,,,159,,,,,.12817401
3,,,,159,,,,,.12817401
3,,22178,,162,,,,,.12817401
3,,,,137,,,,,.12817401
3,,55000,,109,,,,,.12817401
3,,30000,,148,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,107,,,,,.12817401
3,,80120,,106,,,,,.12817401
3,,,,111,,,,,.12817401
3,,134000,,149,,,,,.12817401
3,,40200,,183,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,135,,,,,.12817401
3,,10500,,179,,,,,.12817401
3,,30400,,94,,,,,.12817401
3,26551.594,270000,,69,,,,.91046554,.12817401
3,,,,94,,,,,.12817401
3,,,,159,,,,,.12817401
3,,112000,,159,,,,,.12817401
3,,,,175,,,,,.12817401
3,,71300,,82,,,,,.12817401
3,,43000,,76,,,,,.12817401
3,,45500,,135,,,,,.12817401
3,,,,163,,,,,.12817401
3,,6000,,179,,,,,.12817401
3,,70000,,142,,,,,.12817401
3,,28000,,171,,,,,.12817401
3,,,,162,,,,,.12817401
3,,30500,,193,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,174,,,,,.12817401
3,3349.0381,34900,,143,,,,.91244125,.12817401
3,,81500,,200,,,,,.12817401
3,,,,165,,,,,.12817401
3,2362.395,54500,,66,,,,.95845419,.12817401
3,,40000,,133,,,,,.12817401
3,,,,127,,,,,.12817401
3,,,,107,,,,,.12817401
3,,160000,,153,,,,,.12817401
3,,61800,,116,,,,,.12817401
3,,50800,,145,,,,,.12817401
3,,,,107,,,,,.12817401
3,571.09015,,,102,,,,,.12817401
3,30712.848,70000,,103,,,,.69504541,.12817401
3,,,,84,,,,,.12817401
3,,,,122,,,,,.12817401
3,,,,88,,,,,.12817401
3,,132000,,172,,,,,.12817401
3,,,,191,,,,,.12817401
3,,15300,,155,,,,,.12817401
3,,,,155,,,,,.12817401
3,43251.051,160000,,61,,,,.78720379,.12817401
3,,,,93,,,,,.12817401
3,,145000,,198,,,,,.12817401
3,3672.5627,,,159,,,,,.12817401
3,,,,60,,,,,.12817401
3,,,,78,,,,,.12817401
3,,32000,,163,,,,,.12817401
3,,,,115,,,,,.12817401
3,,,,93,,,,,.12817401
3,,132000,,115,,,,,.12817401
3,,,,99,,,,,.12817401
3,,,,129,,,,,.12817401
3,,86800,,99,,,,,.12817401
3,,,,110,,,,,.12817401
3,,264000,,160,,,,,.12817401
3,,83500,,141,,,,,.12817401
3,,10250,,177,,,,,.12817401
3,,20500,,131,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,149,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,95,,,,,.12817401
3,,,,155,,,,,.12817401
3,38196.293,,,91,,,,,.12817401
3,,165000,,119,,,,,.12817401
3,1978.208,49600,,176,,,,.96164644,.12817401
3,,,,133,,,,,.12817401
3,,,,136,,,,,.12817401
3,,205000,,129,,,,,.12817401
3,1813.7819,128000,,123,,,,.98602784,.12817401
3,,24000,,170,,,,,.12817401
3,,11400,,120,,,,,.12817401
3,343.49673,68400,,127,,,,.99500322,.12817401
3,25786.699,,,101,,,,,.12817401
3,8181.4712,435000,,83,,,,.98153925,.12817401
3,,,,116,,,,,.12817401
3,,85000,,70,,,,,.12817401
3,2045.4868,124000,,132,,,,.98377186,.12817401
3,13196.219,188000,,83,,,,.93441123,.12817401
3,,,,99,,,,,.12817401
3,,50713,,190,,,,,.12817401
3,695.08075,19400,,149,,,,.96541041,.12817401
3,30.789297,102000,,59,,,,.99969822,.12817401
3,,,,116,,,,,.12817401
3,,,,88,,,,,.12817401
3,2895.8398,130000,,157,,,,.97820967,.12817401
3,,63000,,160,,,,,.12817401
3,,19000,,164,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,166,,,,,.12817401
3,14660.898,272000,,136,,,,.94885629,.12817401
3,,,,160,,,,,.12817401
3,,42000,,153,,,,,.12817401
3,,,,112,,,,,.12817401
3,,,,187,,,,,.12817401
3,,,,178,,,,,.12817401
3,,5100,,146,,,,,.12817401
3,,,,168,,,,,.12817401
3,4819.5825,43570,,106,,,,.9004004,.12817401
3,,15200,,118,,,,,.12817401
3,,,,137,,,,,.12817401
3,,66000,,186,,,,,.12817401
3,,,,138,,,,,.12817401
3,,160000,,163,,,,,.12817401
3,,,,75,,,,,.12817401
3,,,,196,,,,,.12817401
3,940.40387,19000,,99,,,,.95283926,.12817401
3,5955.8281,,,108,,,,,.12817401
3,,,,130,,,,,.12817401
3,,30500,,219,,,,,.12817401
3,,80800,,183,,,,,.12817401
3,,,,118,,,,,.12817401
3,2677.542,,,107,,,,,.12817401
3,,,,145,,,,,.12817401
3,,,,139,,,,,.12817401
3,52206.52,,,108,,,,,.12817401
3,,38000,,155,,,,,.12817401
3,4712.8672,223000,,71,,,,.97930348,.12817401
3,,,,88,,,,,.12817401
3,,,,186,,,,,.12817401
3,,,,160,,,,,.12817401
3,4837.2739,129000,,117,,,,.96385705,.12817401
3,,51000,,162,,,,,.12817401
3,,160000,,77,,,,,.12817401
3,1643.4556,,,133,,,,,.12817401
3,,,,194,,,,,.12817401
3,,83000,,149,,,,,.12817401
3,,,,58,,,,,.12817401
3,,104000,,127,,,,,.12817401
3,757.7113,11000,,143,,,,.93555623,.12817401
3,,39500,,189,,,,,.12817401
3,1174.1534,,,158,,,,,.12817401
3,46029.191,298000,,133,,,,.86620557,.12817401
3,,,,153,,,,,.12817401
3,,,,116,,,,,.12817401
3,,,,93,,,,,.12817401
3,,130000,,147,,,,,.12817401
3,,61200,,246,,,,,.12817401
3,,,,131,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,182,,,,,.12817401
3,14480.656,200000,,181,,,,.93248504,.12817401
3,9313.0752,106000,,131,,,,.9192366,.12817401
3,,48000,,99,,,,,.12817401
3,369.4707,,,144,,,,,.12817401
3,,,,161,,,,,.12817401
3,,130000,,141,,,,,.12817401
3,,,,83,,,,,.12817401
3,,,,123,,,,,.12817401
3,,33000,,88,,,,,.12817401
3,219.96193,17000,,132,,,,.98722637,.12817401
3,,,,163,,,,,.12817401
3,,23500,,192,,,,,.12817401
3,101.06517,144000,,103,,,,.99929863,.12817401
3,,,,179,,,,,.12817401
3,,,,96,,,,,.12817401
3,2571.3262,,,149,,,,,.12817401
3,,5000,,163,,,,,.12817401
3,,,,180,,,,,.12817401
3,,,,149,,,,,.12817401
3,,73500,,75,,,,,.12817401
3,,,,141,,,,,.12817401
3,,,,169,,,,,.12817401
3,,70500,,119,,,,,.12817401
3,,,,118,,,,,.12817401
3,,,,71,,,,,.12817401
3,,,,139,,,,,.12817401
3,,25300,,89,,,,,.12817401
3,,32000,,143,,,,,.12817401
3,,,,153,,,,,.12817401
3,,153000,,126,,,,,.12817401
3,,,,126,,,,,.12817401
3,,85000,,202,,,,,.12817401
3,,,,150,,,,,.12817401
3,,,,133,,,,,.12817401
3,,,,163,,,,,.12817401
3,,,,156,,,,,.12817401
3,45842.387,264000,,122,,,,.85204613,.12817401
3,,,,165,,,,,.12817401
3,245.70668,186000,,162,,,,.99868071,.12817401
3,,,,108,,,,,.12817401
3,,,,98,,,,,.12817401
3,601.84082,,,154,,,,,.12817401
3,41.867901,231000,,113,,,,.9998188,.12817401
3,,37000,,128,,,,,.12817401
3,,73000,,177,,,,,.12817401
3,,40200,,89,,,,,.12817401
3,,,,95,,,,,.12817401
3,2805.2236,166000,,120,,,,.98338187,.12817401
3,,74000,,123,,,,,.12817401
3,,,,151,,,,,.12817401
3,,123000,,148,,,,,.12817401
3,,,,168,,,,,.12817401
3,,90000,,172,,,,,.12817401
3,,262000,,98,,,,,.12817401
3,9447.7324,,,117,,,,,.12817401
3,,,,184,,,,,.12817401
3,,,,126,,,,,.12817401
3,,,,140,,,,,.12817401
3,,,,162,,,,,.12817401
3,,33500,,156,,,,,.12817401
3,,,,181,,,,,.12817401
3,,,,235,,,,,.12817401
3,670.10205,,,121,,,,,.12817401
3,,,,98,,,,,.12817401
3,,,,163,,,,,.12817401
3,2152.1895,,,70,,,,,.12817401
3,1837.8717,,,135,,,,,.12817401
3,,165000,,150,,,,,.12817401
3,39769.922,,,120,,,,,.12817401
3,,,,162,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,174,,,,,.12817401
3,393.3913,53000,,179,,,,.99263221,.12817401
3,,,,56,,,,,.12817401
3,10214.895,,,155,,,,,.12817401
3,,,,165,,,,,.12817401
3,,126000,,70,,,,,.12817401
3,,,,86,,,,,.12817401
3,,90000,,147,,,,,.12817401
3,,,,68,,,,,.12817401
3,,18100,,245,,,,,.12817401
3,870.21442,,,107,,,,,.12817401
3,2850.5911,,,144,,,,,.12817401
3,,,,83,,,,,.12817401
3,52265.957,240000,,101,,,,.82116985,.12817401
3,,,,99,,,,,.12817401
3,,,,184,,,,,.12817401
3,560.52704,181000,,131,,,,.99691272,.12817401
3,,318000,,143,,,,,.12817401
3,2521.4683,265000,,109,,,,.99057472,.12817401
3,,,,107,,,,,.12817401
3,982.91431,69000,,118,,,,.98595494,.12817401
3,4175.1821,462000,,99,,,,.99104375,.12817401
3,,,,110,,,,,.12817401
3,,78000,,118,,,,,.12817401
3,545.67633,,,185,,,,,.12817401
3,35971.438,520000,,103,,,,.93529987,.12817401
3,3448.9177,5500,,143,,,,.61459947,.12817401
3,,54000,,211,,,,,.12817401
3,,,,140,,,,,.12817401
3,885.99274,,,113,,,,,.12817401
3,,,,114,,,,,.12817401
3,,,,102,,,,,.12817401
3,,,,154,,,,,.12817401
3,,135000,,110,,,,,.12817401
3,,,,148,,,,,.12817401
3,100.92643,,,123,,,,,.12817401
3,,,,246,,,,,.12817401
3,,3928,,190,,,,,.12817401
3,149.73967,,,98,,,,,.12817401
3,3274.5522,,,70,,,,,.12817401
3,,,,181,,,,,.12817401
3,,,,162,,,,,.12817401
3,27515.994,84000,,133,,,,.75325519,.12817401
3,5479.4604,228500,,153,,,,.97658145,.12817401
3,487.67044,,,149,,,,,.12817401
3,,,,74,,,,,.12817401
3,,52000,,82,,,,,.12817401
3,40665.574,170000,,103,,,,.80696619,.12817401
3,1402.8425,223000,,88,,,,.99374855,.12817401
3,,39400,,107,,,,,.12817401
3,,30000,,176,,,,,.12817401
3,,,,160,,,,,.12817401
3,3207.0527,,,91,,,,,.12817401
3,,,,107,,,,,.12817401
3,,,,106,,,,,.12817401
3,,,,188,,,,,.12817401
3,,,,167,,,,,.12817401
3,,28000,,117,,,,,.12817401
3,,103400,,156,,,,,.12817401
3,,,,183,,,,,.12817401
3,,,,156,,,,,.12817401
3,,,,155,,,,,.12817401
3,,62000,,113,,,,,.12817401
3,32312.365,,,82,,,,,.12817401
3,,,,71,,,,,.12817401
3,,,,122,,,,,.12817401
3,519.05133,,,140,,,,,.12817401
3,,,,168,,,,,.12817401
3,,,,156,,,,,.12817401
3,20939.713,309000,,133,,,,.9365347,.12817401
3,,254000,,113,,,,,.12817401
3,,,,158,,,,,.12817401
3,11069.693,,,113,,,,,.12817401
3,,,,96,,,,,.12817401
3,,159000,,76,,,,,.12817401
3,,,,132,,,,,.12817401
3,855.09509,37000,,181,,,,.97741139,.12817401
3,808.08844,,,140,,,,,.12817401
3,,,,132,,,,,.12817401
3,,,,129,,,,,.12817401
3,,,,190,,,,,.12817401
3,,91000,,158,,,,,.12817401
3,,,,131,,,,,.12817401
3,,156000,,152,,,,,.12817401
3,,,,108,,,,,.12817401
3,355.56317,,,189,,,,,.12817401
3,,110000,,68,,,,,.12817401
3,,15500,,132,,,,,.12817401
3,1087.3729,188500,,148,,,,.99426454,.12817401
3,,,,150,,,,,.12817401
3,,148000,,136,,,,,.12817401
3,,,,148,,,,,.12817401
3,,33000,,85,,,,,.12817401
3,,15120,,183,,,,,.12817401
3,47209.551,192000,,146,,,,.80264354,.12817401
3,,72000,,175,,,,,.12817401
3,,7830,,141,,,,,.12817401
3,,65500,,115,,,,,.12817401
3,,36000,,181,,,,,.12817401
3,,94000,,172,,,,,.12817401
3,679.26923,146000,,171,,,,.99536902,.12817401
3,10983.549,113000,,103,,,,.91141123,.12817401
3,,90200,,167,,,,,.12817401
3,670.49005,,,122,,,,,.12817401
3,,,,183,,,,,.12817401
3,,118000,,149,,,,,.12817401
3,,,,139,,,,,.12817401
3,233.21835,,,108,,,,,.12817401
3,,,,102,,,,,.12817401
3,,,,194,,,,,.12817401
3,,,,143,,,,,.12817401
3,,,,134,,,,,.12817401
3,,,,175,,,,,.12817401
3,376.43127,14000,,167,,,,.9738161,.12817401
3,7968.6665,270000,,194,,,,.97133249,.12817401
3,428.09351,,,153,,,,,.12817401
3,,42000,,217,,,,,.12817401
3,7656.0449,45000,,101,,,,.85460275,.12817401
3,,64000,,133,,,,,.12817401
3,,,,143,,,,,.12817401
3,,5500,,173,,,,,.12817401
3,4654.1553,,,70,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,117,,,,,.12817401
3,,84500,,161,,,,,.12817401
3,,124500,,120,,,,,.12817401
3,35829.98,370000,,91,,,,.91171187,.12817401
3,267.94281,27200,,94,,,,.99024528,.12817401
3,,10300,,147,,,,,.12817401
3,4061.5112,,,135,,,,,.12817401
3,,,,135,,,,,.12817401
3,,30500,,157,,,,,.12817401
3,,,,228,,,,,.12817401
3,,135000,,97,,,,,.12817401
3,,,,116,,,,,.12817401
3,,44000,,155,,,,,.12817401
3,,60000,,142,,,,,.12817401
3,,,,87,,,,,.12817401
3,,,,121,,,,,.12817401
3,,,,132,,,,,.12817401
3,,8820,,163,,,,,.12817401
3,,130000,,132,,,,,.12817401
3,,,,185,,,,,.12817401
3,31815.807,375000,,126,,,,.9217931,.12817401
3,14656.248,,,109,,,,,.12817401
3,,30300,,146,,,,,.12817401
3,,,,78,,,,,.12817401
3,1143.9229,,,86,,,,,.12817401
3,,14000,,159,,,,,.12817401
3,,193500,,123,,,,,.12817401
3,,,,148,,,,,.12817401
3,,,,117,,,,,.12817401
3,,,,116,,,,,.12817401
3,,184500,,175,,,,,.12817401
3,,20200,,171,,,,,.12817401
3,665.67664,,,133,,,,,.12817401
3,3717.3704,,,95,,,,,.12817401
3,,92000,,144,,,,,.12817401
